	fav_recoveryA	fav_recoveryB	fav_recoveryC	fav_stressA	fav_stressB	fav_stressC
isogroup59598	0	0	0	0	0	0
isogroup596	0	0	0	0	0	0
isogroup5960	21	1	7	2	1	0
isogroup59603	0	0	0	0	0	0
isogroup59605	1	0	0	7	0	0
isogroup59611	0	0	1	2	2	1
isogroup59630	12	1	3	1	0	3
isogroup59646	5	0	4	3	1	1
isogroup59660	0	0	0	2	0	1
isogroup5967	23	0	1	3	1	1
isogroup59682	1	0	0	0	0	0
isogroup59686	0	1	0	0	0	0
isogroup59689	53	10	66	3	28	5
isogroup59696	1	0	0	0	0	0
isogroup59706	69	5	12	11	10	6
isogroup59716	11	1	0	2	0	0
isogroup59718	9	1	0	2	0	0
isogroup59725	0	0	5	0	0	0
isogroup59733	6	0	2	3	0	0
isogroup59734	23	3	2	2	0	0
isogroup59737	5	0	1	3	0	1
isogroup5974	0	0	0	0	0	0
isogroup59740	13	2	4	4	0	3
isogroup59765	42	0	6	5	5	3
isogroup59767	2	0	0	0	0	0
isogroup59777	18	2	0	2	1	0
isogroup59785	0	0	0	0	0	0
isogroup59790	0	0	0	1	1	0
isogroup59792	11	0	5	3	3	0
isogroup59797	0	4	0	0	1	1
isogroup59802	0	0	0	0	0	0
isogroup59803	0	0	0	0	0	0
isogroup59809	12	0	7	1	0	1
isogroup5981	6	6	0	0	0	0
isogroup59814	0	1	0	0	0	0
isogroup59817	87	12	48	18	14	8
isogroup59818	3	0	0	0	0	0
isogroup59821	74	39	6	9	12	4
isogroup59826	0	0	0	0	0	0
isogroup59837	0	0	0	0	0	0
isogroup59845	9	0	1	2	0	0
isogroup59861	1	0	0	0	0	0
isogroup59863	15	3	2	0	6	6
isogroup59865	22	4	1	2	0	3
isogroup59867	468	63	453	181	104	75
isogroup59877	23	2	4	2	0	0
isogroup59888	21	1	3	4	0	1
isogroup59891	2	0	3	2	1	0
isogroup59894	1	0	0	0	0	0
isogroup59899	1	0	0	1	1	0
isogroup59914	5	0	1	0	4	0
isogroup59919	16	10	5	11	8	0
isogroup59940	38	9	5	5	3	7
isogroup59947	69	6	18	9	4	6
isogroup59950	0	0	0	0	0	0
isogroup59958	0	0	0	0	0	0
isogroup59964	0	0	0	0	0	0
isogroup59966	0	0	0	0	0	0
isogroup5997	4	1	0	0	0	0
isogroup59974	0	2	0	0	0	0
isogroup59980	11	2	0	0	0	0
isogroup59999	0	0	0	0	0	0
isogroup60002	15	1	17	8	5	1
isogroup60009	1	0	0	0	0	0
isogroup60022	3	0	1	1	0	0
isogroup60024	2	4	2	0	0	0
isogroup60025	0	1	0	3	0	0
isogroup60028	0	1	0	0	0	0
isogroup60031	0	0	4	0	0	0
isogroup60034	25	3	2	7	3	0
isogroup60044	0	0	0	0	0	0
isogroup60047	2	0	0	0	0	0
isogroup60073	1	0	0	0	0	0
isogroup60075	14	0	7	0	5	1
isogroup60085	90	2	29	40	14	3
isogroup60088	32	0	8	6	4	0
isogroup6009	0	0	0	0	0	0
isogroup60120	0	0	0	0	0	0
isogroup60135	54	3	1	4	4	3
isogroup60137	2	2	0	0	0	0
isogroup60153	27	0	4	3	3	3
isogroup60162	21	1	20	8	6	0
isogroup60167	1	0	0	3	0	0
isogroup60183	16	2	26	19	2	3
isogroup60184	0	0	0	1	0	0
isogroup60187	2	0	0	1	0	0
isogroup60189	9	4	7	0	0	0
isogroup60196	0	0	0	0	0	0
isogroup602	29	0	3	2	3	0
isogroup60212	3	0	1	1	0	0
isogroup6022	3	0	0	1	0	0
isogroup60224	60	5	7	7	4	1
isogroup6023	5	0	0	12	0	4
isogroup60234	0	0	0	0	0	0
isogroup6024	4	0	0	2	0	0
isogroup60244	7	1	1	0	0	0
isogroup60250	103	20	79	75	33	17
isogroup60258	0	0	0	0	0	0
isogroup6026	6	0	1	0	2	1
isogroup60275	77	9	6	13	6	1
isogroup60304	0	0	0	0	0	0
isogroup60318	1	0	0	0	0	0
isogroup60331	4	0	2	0	5	0
isogroup60333	126	10	29	37	19	3
isogroup60334	6	0	0	0	0	0
isogroup6034	0	0	0	0	0	0
isogroup60341	4	0	0	1	1	0
isogroup60349	1	2	1	0	2	0
isogroup60351	54	10	13	35	7	4
isogroup60352	0	0	0	0	0	0
isogroup60358	1	0	0	0	0	0
isogroup60380	2	0	0	0	0	0
isogroup60388	1	0	0	0	4	0
isogroup60395	1	0	0	0	0	0
isogroup60396	3	0	0	0	0	0
isogroup60408	61	41	52	38	10	1
isogroup60420	0	0	0	0	0	0
isogroup60431	77	4	4	12	6	11
isogroup60434	1	0	0	0	0	0
isogroup60442	91	5	16	15	6	6
isogroup6045	2	3	0	1	0	0
isogroup60453	1	0	0	2	0	0
isogroup60472	44	2	9	6	1	0
isogroup60486	155	3	41	29	35	4
isogroup60491	1	0	0	0	0	0
isogroup60492	0	4	0	2	0	0
isogroup60499	4	3	0	0	0	0
isogroup60509	57	4	22	13	10	0
isogroup60517	0	0	0	0	0	0
isogroup60530	6	0	6	3	1	1
isogroup60542	2	0	0	0	1	0
isogroup60548	3	1	5	0	0	0
isogroup60555	1	0	1	0	0	0
isogroup60560	21	11	10	7	4	0
isogroup60576	31	13	12	11	8	7
isogroup60577	2	0	0	0	0	0
isogroup60579	0	0	0	0	0	0
isogroup6058	0	0	0	0	0	0
isogroup60581	8	1	0	3	1	0
isogroup60584	0	0	0	0	0	0
isogroup60586	1	0	0	0	0	0
isogroup60588	0	0	0	0	0	0
isogroup60590	2	2	0	0	0	0
isogroup60594	336	16	236	110	74	54
isogroup6060	4	0	0	0	0	0
isogroup60617	32	1	11	3	2	0
isogroup60621	3	0	0	1	1	0
isogroup60625	0	0	0	0	0	0
isogroup60627	0	1	0	0	0	0
isogroup60638	0	0	1	0	0	0
isogroup60642	3	2	0	2	7	1
isogroup60646	3	0	2	1	1	0
isogroup60678	0	0	0	0	0	0
isogroup607	0	0	4	0	0	0
isogroup6070	3	0	0	2	0	0
isogroup60702	0	0	0	2	0	0
isogroup60715	0	0	0	1	0	0
isogroup60717	11	3	2	5	3	1
isogroup60718	193	3	59	67	48	15
isogroup60740	1	0	0	0	0	0
isogroup60746	0	5	2	2	0	0
isogroup60750	144	19	45	34	11	7
isogroup60752	185	7	19	60	12	10
isogroup60755	0	0	0	1	2	0
isogroup60757	598	112	240	170	214	19
isogroup6076	7	4	1	6	1	0
isogroup60764	36	1	34	9	4	0
isogroup60775	1	0	0	0	0	0
isogroup60788	91	0	125	23	19	11
isogroup60796	0	0	0	0	0	0
isogroup60832	10	3	5	14	3	0
isogroup60841	16	0	2	7	1	0
isogroup60850	0	0	0	0	1	0
isogroup60852	55	0	38	20	6	1
isogroup60863	10	0	7	0	3	0
isogroup60878	1	1	0	0	0	0
isogroup60887	20	2	40	14	19	0
isogroup60888	2	1	0	1	0	0
isogroup60894	2	0	2	0	0	0
isogroup60896	24	10	23	7	3	0
isogroup60911	1	0	0	0	0	0
isogroup60912	0	0	0	0	0	0
isogroup60914	3	0	1	0	2	0
isogroup60915	14	1	0	1	0	0
isogroup60916	43	3	5	8	0	1
isogroup60927	12	0	0	0	9	0
isogroup60930	0	0	0	1	0	0
isogroup60931	0	1	1	0	0	0
isogroup60944	18	0	3	5	1	3
isogroup60947	3	0	1	7	0	0
isogroup60966	0	0	0	6	0	0
isogroup60967	48	0	12	17	9	0
isogroup60970	0	0	0	0	0	0
isogroup60973	99	4	24	22	6	14
isogroup60975	10	0	0	2	0	0
isogroup60978	0	0	0	1	1	0
isogroup60984	35	9	9	9	11	2
isogroup60985	3	0	5	2	1	0
isogroup60996	2	3	0	0	0	0
isogroup60997	115	1	21	23	12	1
isogroup61007	0	0	0	2	0	0
isogroup61012	0	0	0	1	0	0
isogroup61023	13	5	3	2	4	0
isogroup61024	0	0	0	0	0	0
isogroup61025	2	1	0	0	0	1
isogroup61026	1	0	0	0	0	0
isogroup6103	201	72	43	55	33	19
isogroup61031	12	1	1	3	3	0
isogroup6104	9	2	0	2	1	1
isogroup61041	92	6	16	12	12	7
isogroup61053	15	8	1	3	2	0
isogroup61059	0	0	0	0	0	0
isogroup61063	3	6	0	0	0	2
isogroup61070	3	0	0	1	1	0
isogroup61072	0	0	0	0	0	0
isogroup61073	1	0	0	1	0	0
isogroup61076	1	0	0	0	0	0
isogroup61077	9	1	2	1	1	0
isogroup61080	5	0	6	1	0	0
isogroup61091	0	0	0	0	0	0
isogroup61092	0	0	0	0	0	0
isogroup61099	4	1	1	2	1	0
isogroup61100	0	0	1	0	0	0
isogroup6111	0	0	0	0	0	0
isogroup61122	2	0	0	3	0	0
isogroup61135	0	0	0	1	0	0
isogroup61141	5	4	2	11	0	0
isogroup61157	13	0	0	6	2	1
isogroup61166	3	0	0	2	0	0
isogroup61168	5	1	0	1	0	2
isogroup61182	16	2	0	2	2	0
isogroup61185	1	1	0	1	1	1
isogroup61196	7	0	10	0	1	0
isogroup6120	29	2	14	8	7	6
isogroup61200	28	1	3	6	6	7
isogroup61202	17	2	5	3	1	0
isogroup61203	4	4	0	1	0	0
isogroup61214	75	3	14	6	7	1
isogroup6122	0	0	0	0	0	0
isogroup61226	2	0	5	6	0	0
isogroup6123	0	0	0	0	2	0
isogroup61232	0	0	0	1	0	0
isogroup61235	0	0	0	0	0	0
isogroup61240	27	0	0	0	1	0
isogroup61243	1	0	0	0	0	0
isogroup61246	0	0	0	0	0	0
isogroup61250	0	0	0	0	0	0
isogroup61253	0	0	6	2	1	0
isogroup61269	88	2	21	19	0	1
isogroup61274	0	0	0	1	0	0
isogroup61275	9	1	5	3	2	0
isogroup61277	1	0	0	1	0	0
isogroup6128	114	4	52	32	14	8
isogroup61280	6	0	0	1	0	4
isogroup61282	10	2	6	3	3	2
isogroup61286	4	0	0	0	0	0
isogroup61294	2	0	0	0	0	0
isogroup61297	3	0	0	2	0	0
isogroup61298	4	0	0	0	0	0
isogroup61301	0	0	0	0	3	0
isogroup61302	0	0	0	0	2	0
isogroup61308	1	0	0	0	0	0
isogroup61310	15	5	5	2	2	1
isogroup61314	0	3	0	0	0	0
isogroup61319	0	0	0	0	0	0
isogroup61323	2	0	0	0	0	0
isogroup61331	0	0	0	0	0	0
isogroup61334	3	2	0	0	1	0
isogroup61341	12	2	3	4	1	0
isogroup61348	14	0	4	3	3	0
isogroup61378	3	0	0	0	0	0
isogroup61380	0	0	0	0	2	0
isogroup61382	0	0	0	0	0	0
isogroup61385	5	0	0	6	3	0
isogroup61388	0	0	0	0	0	0
isogroup61390	28	0	4	2	5	2
isogroup61391	32	1	5	1	9	0
isogroup6140	0	0	0	0	0	0
isogroup61406	5	0	0	1	1	0
isogroup61409	2	0	0	0	0	0
isogroup6141	9	0	10	1	0	3
isogroup61416	6	0	0	1	1	0
isogroup61421	134	89	68	72	15	19
isogroup61422	0	0	0	0	2	0
isogroup61424	1	0	1	5	0	0
isogroup61427	74	3	49	21	7	13
isogroup61428	0	0	0	0	0	0
isogroup61429	0	0	0	0	0	0
isogroup6143	4	1	4	1	1	1
isogroup61433	101	1	47	12	9	15
isogroup61449	0	0	0	0	0	0
isogroup6145	0	0	0	0	0	0
isogroup61458	0	0	0	0	0	0
isogroup61468	0	0	0	0	0	0
isogroup61469	18	4	0	0	0	0
isogroup61474	2	0	2	3	0	0
isogroup6148	38	9	33	5	9	2
isogroup61482	0	2	0	0	0	0
isogroup61487	0	0	0	1	0	0
isogroup61489	27	3	3	7	4	4
isogroup6149	21	1	1	3	2	0
isogroup6150	0	0	0	0	0	0
isogroup6151	17	1	0	1	4	0
isogroup61511	188	7	200	60	32	27
isogroup61513	2	0	0	0	0	0
isogroup61518	3	0	0	6	1	0
isogroup61526	0	0	0	0	0	0
isogroup61533	4	0	0	0	0	0
isogroup61535	87	6	11	19	6	7
isogroup61536	29	2	1	2	4	2
isogroup6154	0	0	0	0	0	0
isogroup61541	45	4	13	3	5	0
isogroup61560	3	0	0	0	0	0
isogroup61571	3	2	1	0	0	0
isogroup61573	3	0	0	0	0	0
isogroup61577	1	0	0	0	0	0
isogroup61578	37	0	10	2	8	6
isogroup61583	4	0	0	0	0	0
isogroup61587	3	0	0	0	0	0
isogroup61595	0	0	0	0	0	0
isogroup61606	29	1	8	6	2	0
isogroup61607	3	0	0	0	0	0
isogroup61608	4	0	0	0	0	0
isogroup61627	1	0	0	0	0	0
isogroup61639	0	0	0	0	0	0
isogroup61642	7	9	7	3	0	0
isogroup61643	5	1	0	0	0	0
isogroup61648	10	0	0	0	0	0
isogroup61653	0	0	0	0	0	0
isogroup61658	7	0	0	1	0	0
isogroup61662	0	0	0	1	0	0
isogroup61675	0	0	0	0	0	0
isogroup61678	0	0	0	0	0	0
isogroup61692	44	7	19	13	2	0
isogroup61713	1	0	34	0	0	0
isogroup61716	0	0	1	0	0	0
isogroup61719	0	0	0	0	0	0
isogroup61731	1	0	0	0	0	0
isogroup61735	0	0	0	0	0	0
isogroup61739	0	0	0	0	0	0
isogroup61741	4	0	0	2	0	0
isogroup61742	1	0	0	0	0	0
isogroup61748	0	0	0	0	0	0
isogroup61749	3	0	3	0	0	0
isogroup61752	0	0	0	2	0	0
isogroup61753	6	1	10	10	1	2
isogroup61758	96	34	72	26	21	2
isogroup6176	0	1	0	0	1	1
isogroup61769	69	10	0	14	4	0
isogroup61770	0	1	0	0	0	0
isogroup61773	15	0	0	2	0	1
isogroup61774	1	0	2	0	0	0
isogroup61775	3	1	1	4	8	0
isogroup61780	70	2	21	2	2	5
isogroup61798	0	0	0	3	1	0
isogroup61811	0	0	0	0	0	0
isogroup6182	3	0	0	2	0	0
isogroup61830	11	0	0	3	2	0
isogroup61837	9	0	0	0	2	0
isogroup61844	0	0	0	0	0	0
isogroup61851	42	3	10	18	3	2
isogroup61858	0	0	0	1	0	0
isogroup61863	0	0	0	0	0	0
isogroup61879	0	0	0	0	0	0
isogroup61884	1	0	0	0	0	0
isogroup61889	18	13	1	11	0	0
isogroup61897	0	0	0	0	0	0
isogroup61899	0	0	0	0	0	0
isogroup61904	0	0	4	1	0	2
isogroup6191	3	6	0	0	0	0
isogroup61918	104	13	24	12	5	9
isogroup61920	0	0	0	1	0	0
isogroup61961	6	1	0	0	0	0
isogroup61962	31	1	7	8	7	1
isogroup61970	3	5	1	0	1	0
isogroup61978	1	0	0	0	0	1
isogroup61985	8	0	0	0	0	0
isogroup61989	0	0	0	0	0	0
isogroup620	0	0	0	0	0	0
isogroup62003	11	0	0	0	0	0
isogroup62015	8	1	1	1	2	0
isogroup62019	1	0	0	0	0	0
isogroup62022	0	0	0	0	0	0
isogroup62030	0	1	0	0	0	0
isogroup62031	0	0	0	0	0	0
isogroup62046	49	15	6	12	7	10
isogroup6205	0	0	0	0	0	0
isogroup62053	0	0	0	0	0	0
isogroup6206	85	7	17	20	6	6
isogroup6207	8	0	2	1	1	0
isogroup6208	72	2	28	18	3	2
isogroup62081	1	0	0	0	0	0
isogroup62083	0	0	0	0	0	0
isogroup62087	27	6	43	57	16	5
isogroup62090	10	0	0	1	2	0
isogroup62095	0	1	0	0	0	0
isogroup62098	5	0	1	5	0	0
isogroup621	13	0	1	1	0	0
isogroup62104	1	0	0	1	0	0
isogroup62121	0	0	0	0	0	0
isogroup62124	0	0	0	0	0	0
isogroup62126	3	0	2	1	1	0
isogroup62128	5	1	1	1	1	0
isogroup6213	4	0	0	0	1	0
isogroup62162	12	4	4	12	3	0
isogroup62182	0	0	0	0	0	0
isogroup62191	2	0	0	0	0	0
isogroup62196	7	0	0	16	4	5
isogroup62210	0	0	0	0	0	0
isogroup62217	0	0	0	0	0	0
isogroup62220	13	0	1	0	1	0
isogroup62228	7	1	8	5	0	0
isogroup62232	0	4	0	0	0	0
isogroup62238	6	4	0	0	0	1
isogroup62240	69	6	10	12	5	0
isogroup62248	8	0	1	0	1	1
isogroup62255	15	0	12	1	3	5
isogroup62258	0	0	0	0	0	0
isogroup62260	92	0	0	0	3	2
isogroup62263	2	0	0	0	0	0
isogroup6227	17	0	3	6	5	2
isogroup62270	64	6	36	15	5	28
isogroup6228	0	0	18	0	0	0
isogroup62286	0	0	0	0	0	0
isogroup62295	0	0	0	0	0	0
isogroup62297	1	0	0	0	2	0
isogroup623	7	0	0	0	0	0
isogroup62306	15	1	3	1	0	0
isogroup6231	20	1	13	19	3	4
isogroup62310	6	0	2	0	0	0
isogroup62320	1	1	0	3	0	0
isogroup62328	47	38	15	7	3	8
isogroup62333	0	0	0	0	0	0
isogroup62337	12	4	3	1	0	0
isogroup62339	16	5	0	2	2	0
isogroup62357	0	1	0	0	0	0
isogroup62378	2	0	0	0	0	0
isogroup62380	0	0	0	1	0	0
isogroup62381	0	0	0	0	0	0
isogroup62384	0	0	0	0	0	0
isogroup62390	0	0	0	1	1	0
isogroup62397	3	0	5	5	1	0
isogroup62399	2	0	0	1	1	1
isogroup62408	0	0	0	0	0	0
isogroup62409	30	2	3	2	0	0
isogroup62410	0	0	0	0	0	0
isogroup62411	3	1	0	0	0	0
isogroup62415	1	0	0	0	0	0
isogroup62418	4	0	8	1	1	1
isogroup62426	0	2	0	0	0	0
isogroup62432	101	13	22	2	19	0
isogroup62440	0	0	0	0	0	0
isogroup62443	0	0	1	1	0	0
isogroup62446	94	0	19	20	26	8
isogroup62455	0	0	0	1	0	0
isogroup62460	10	0	6	4	5	0
isogroup62472	0	0	0	1	0	0
isogroup6248	2	0	1	0	2	0
isogroup62486	44	1	11	6	4	0
isogroup62515	61	4	8	4	1	1
isogroup62521	2	0	0	3	0	0
isogroup62530	70	4	4	4	3	1
isogroup62533	45	10	13	5	4	0
isogroup62550	10	1	4	1	0	1
isogroup62552	26	12	23	12	20	3
isogroup62556	3	0	2	0	1	0
isogroup62557	1	0	0	0	0	0
isogroup62562	0	0	0	1	0	0
isogroup6257	22	0	19	4	2	6
isogroup62570	4	0	0	0	0	3
isogroup6258	38	0	2	2	0	1
isogroup62582	1	0	0	3	1	0
isogroup62588	0	0	0	0	0	0
isogroup6260	172	3	25	28	15	23
isogroup62604	0	0	0	0	0	0
isogroup62611	8	0	0	1	2	0
isogroup62615	13	2	2	2	0	0
isogroup62617	19	0	0	0	0	0
isogroup62619	42	2	13	17	2	3
isogroup62621	0	1	0	0	0	0
isogroup62622	7	0	0	1	0	0
isogroup62623	105	7	75	46	12	5
isogroup62632	0	0	0	0	0	0
isogroup62637	7	0	4	0	0	0
isogroup62640	0	0	0	0	0	0
isogroup62642	1	0	0	0	0	0
isogroup62649	0	0	0	0	0	0
isogroup62650	2	0	0	1	0	0
isogroup62653	17	0	0	2	2	3
isogroup62658	15	4	8	9	6	0
isogroup62659	3	0	0	0	0	0
isogroup62663	6	0	2	1	3	0
isogroup62664	492	54	267	37	37	2
isogroup62665	430	36	248	98	55	48
isogroup62666	2	1	1	0	0	0
isogroup62667	4	8	0	0	0	5
isogroup62668	13	0	0	0	1	0
isogroup6267	4	0	2	5	0	0
isogroup62675	0	0	0	0	0	0
isogroup62691	11	2	6	3	1	1
isogroup62695	0	0	0	0	0	0
isogroup62720	0	0	0	1	0	0
isogroup62725	2	0	0	0	3	0
isogroup6273	286	49	104	113	39	21
isogroup62732	15	2	1	4	5	0
isogroup62736	5	0	2	0	0	0
isogroup62738	8	2	5	0	1	0
isogroup6274	8	0	2	8	0	0
isogroup62742	0	0	0	0	0	0
isogroup62746	35	1	4	4	0	3
isogroup62750	28	0	7	5	0	0
isogroup62761	8	1	1	1	0	0
isogroup62765	0	1	5	2	0	0
isogroup62771	2	0	0	0	0	0
isogroup62775	7	0	0	3	0	0
isogroup62788	0	0	2	0	0	0
isogroup62804	58	3	9	19	7	3
isogroup62806	1	0	0	0	0	0
isogroup62814	0	0	0	0	0	0
isogroup62841	1	0	0	0	2	0
isogroup62843	0	1	0	0	0	0
isogroup62857	3	0	2	2	0	0
isogroup62871	0	0	0	0	0	0
isogroup62879	10	2	1	2	1	0
isogroup62883	12	0	2	2	4	2
isogroup62889	91	7	34	27	6	3
isogroup62898	0	0	0	0	0	0
isogroup62899	0	0	0	0	0	0
isogroup62902	53	6	7	19	13	1
isogroup62906	8	3	10	3	1	0
isogroup62918	6	1	1	0	0	2
isogroup62922	2	0	0	0	0	0
isogroup6293	1	5	0	3	1	0
isogroup62931	6	0	4	0	0	0
isogroup62937	0	0	0	0	1	0
isogroup62953	0	0	0	0	0	0
isogroup62955	11	2	0	0	10	2
isogroup62964	48	0	2	10	9	5
isogroup62966	125	2	11	22	6	3
isogroup62970	18	0	5	4	1	2
isogroup62979	1	0	1	0	1	2
isogroup6298	425	53	179	112	54	23
isogroup62986	0	0	0	0	1	0
isogroup62997	1	1	0	0	0	0
isogroup63	2	1	3	0	0	0
isogroup63009	1	0	0	0	0	0
isogroup6302	78	2	20	29	11	16
isogroup63020	3	1	0	0	0	0
isogroup63032	0	0	0	0	0	0
isogroup63034	0	0	0	0	0	0
isogroup63038	2	0	0	0	0	0
isogroup63044	10	5	0	3	2	3
isogroup63052	0	0	0	0	0	0
isogroup63066	0	0	0	1	2	0
isogroup63067	21	6	37	1	1	0
isogroup63078	0	0	0	1	0	0
isogroup63080	178	11	147	72	14	40
isogroup63084	10	1	0	0	0	0
isogroup63099	0	0	0	1	0	0
isogroup631	2	0	0	0	0	0
isogroup63103	5	5	0	4	6	0
isogroup63108	257	17	64	51	23	12
isogroup63109	26	8	21	9	6	4
isogroup6311	152	5	38	41	17	33
isogroup63116	45	12	9	7	9	1
isogroup63117	2	0	0	0	0	0
isogroup63129	12	2	3	1	1	0
isogroup63132	10	0	0	2	0	1
isogroup63133	2	1	0	0	0	0
isogroup63142	6	0	0	1	0	0
isogroup63143	0	0	0	0	0	0
isogroup6315	6	0	4	1	0	0
isogroup63158	5	0	0	0	0	0
isogroup6316	57	3	13	9	8	7
isogroup63162	17	9	9	5	1	8
isogroup63166	20	5	4	1	7	10
isogroup63172	8	1	1	3	3	0
isogroup63179	49	15	22	20	12	8
isogroup63186	0	0	0	0	0	0
isogroup63217	18	1	3	3	0	0
isogroup63227	0	0	0	3	2	0
isogroup63232	7	0	2	0	0	0
isogroup63240	1	0	2	0	0	0
isogroup63242	103	0	16	19	9	3
isogroup63246	6	2	6	4	0	0
isogroup63258	15	0	6	3	0	0
isogroup6326	1	0	0	0	0	0
isogroup63263	8	0	2	4	1	1
isogroup63266	0	0	0	0	0	0
isogroup63272	1	0	0	0	0	0
isogroup6328	51	4	2	6	5	0
isogroup63284	0	0	0	0	0	0
isogroup63289	0	0	0	0	1	0
isogroup63292	35	1	4	2	4	3
isogroup63299	0	0	0	1	1	0
isogroup6330	8	0	5	0	0	2
isogroup63306	17	0	8	4	1	1
isogroup63307	0	0	0	0	0	0
isogroup6331	150	1	22	30	8	9
isogroup6332	99	7	6	20	17	13
isogroup63325	24	1	11	6	2	6
isogroup63335	4	0	0	1	0	0
isogroup63340	103	12	34	29	6	11
isogroup63342	3	0	0	0	1	0
isogroup63347	23	13	23	5	8	0
isogroup63354	0	0	0	0	0	0
isogroup6337	15	3	3	17	3	1
isogroup63378	0	0	0	0	0	0
isogroup63382	5	0	0	3	0	0
isogroup63383	3	0	4	0	0	0
isogroup63396	9	0	4	1	3	0
isogroup63401	4	0	0	0	1	0
isogroup6341	62	12	19	6	12	2
isogroup63412	1	0	1	4	0	0
isogroup63420	1	0	0	0	0	0
isogroup63422	285	80	208	128	57	33
isogroup63423	23	2	3	3	7	0
isogroup63425	9	0	1	5	0	0
isogroup63428	4	0	0	1	0	0
isogroup63429	1	0	0	0	1	0
isogroup63431	9	7	10	15	1	0
isogroup63434	8	0	6	0	0	0
isogroup63435	3	0	2	4	0	0
isogroup63441	0	0	0	0	0	0
isogroup63461	12	0	1	1	1	0
isogroup63469	2	0	1	2	1	0
isogroup63470	9	3	0	1	2	0
isogroup63476	26	0	0	0	1	0
isogroup63493	6	0	6	5	14	0
isogroup63502	0	0	0	0	0	0
isogroup63508	6	0	0	0	0	3
isogroup63513	1	0	3	1	2	0
isogroup63533	0	0	0	0	0	2
isogroup63541	1	0	0	0	0	0
isogroup63551	1	0	0	0	1	0
isogroup6357	1	0	0	0	0	0
isogroup63571	1	0	0	1	0	0
isogroup63573	20	0	4	3	5	0
isogroup63577	1	0	0	0	0	0
isogroup6358	10	0	0	1	0	0
isogroup63602	1	0	0	0	0	0
isogroup63607	3	0	0	0	0	0
isogroup63608	0	0	0	0	0	0
isogroup63622	2	0	0	0	0	0
isogroup63627	0	0	0	3	0	0
isogroup63637	1	0	1	0	0	0
isogroup63643	3	0	1	3	0	0
isogroup63645	0	0	0	0	0	0
isogroup63651	41	13	7	13	3	4
isogroup63653	12	1	0	0	1	1
isogroup63661	0	0	0	1	0	0
isogroup63664	3	0	2	1	0	0
isogroup63665	0	0	0	0	0	0
isogroup63667	2	2	0	0	1	0
isogroup63685	13	1	1	4	3	0
isogroup63689	15	0	0	4	1	5
isogroup63693	0	0	0	0	0	0
isogroup63695	4	0	1	9	0	0
isogroup63702	9	0	2	4	1	0
isogroup6371	0	0	0	1	0	0
isogroup63711	31	4	1	0	0	17
isogroup63713	0	0	0	0	0	0
isogroup63722	11	0	3	1	4	0
isogroup63725	0	0	0	0	0	0
isogroup63733	11	1	0	1	3	1
isogroup63737	0	0	0	1	0	0
isogroup6374	42	0	5	3	6	4
isogroup63758	190	8	91	64	40	7
isogroup63761	261	19	158	58	57	4
isogroup63771	47	5	17	14	5	1
isogroup63774	5	0	1	6	1	0
isogroup63775	2	0	0	0	0	0
isogroup63779	313	49	143	63	40	31
isogroup63784	0	1	2	0	0	0
isogroup63787	0	0	0	0	0	0
isogroup63800	10	0	5	5	0	4
isogroup63803	4	0	1	2	0	0
isogroup63810	0	0	0	0	0	0
isogroup63817	28	0	6	4	1	4
isogroup63828	19	2	4	1	3	0
isogroup63836	4	4	0	0	2	3
isogroup63838	0	0	1	0	0	0
isogroup63839	0	0	1	0	0	0
isogroup63849	1	0	0	0	0	0
isogroup63872	11	1	3	7	0	3
isogroup63878	2	0	0	0	0	0
isogroup63893	2	1	0	0	0	0
isogroup63900	13	0	1	1	1	0
isogroup63905	18	2	3	5	5	1
isogroup63906	425	257	80	356	54	4
isogroup6391	62	0	21	16	6	2
isogroup63911	258	17	79	38	23	19
isogroup63912	0	0	0	0	0	0
isogroup63916	1	0	0	0	0	0
isogroup63920	0	1	0	0	0	0
isogroup63927	0	0	0	0	0	0
isogroup63928	2	0	0	0	2	0
isogroup63933	0	0	0	0	0	0
isogroup63939	10	0	1	0	3	2
isogroup63942	1	0	1	0	1	0
isogroup63947	2	0	0	0	0	0
isogroup63954	2	0	0	0	0	0
isogroup63956	0	0	0	0	0	0
isogroup63967	3	1	0	1	0	0
isogroup63976	44	3	13	6	2	4
isogroup63977	4	0	4	2	6	0
isogroup63981	1	0	0	0	0	0
isogroup6399	21	1	20	15	3	1
isogroup63992	36	2	30	11	9	0
isogroup63993	22	2	3	4	5	0
isogroup64000	10	4	3	0	0	0
isogroup64004	0	1	0	0	0	0
isogroup64010	0	0	0	2	0	0
isogroup64023	1	0	0	0	0	0
isogroup64027	0	0	0	0	0	0
isogroup64028	3	0	0	1	0	0
isogroup64034	33	2	2	0	3	3
isogroup64035	3	0	0	0	0	0
isogroup64036	1	0	0	0	0	1
isogroup6404	5	1	0	0	0	0
isogroup64052	33	2	3	13	7	1
isogroup64053	0	0	0	0	0	0
isogroup64055	1	0	0	1	0	0
isogroup6406	0	0	0	0	0	0
isogroup64060	2	0	0	0	0	0
isogroup64065	5	0	0	0	0	0
isogroup64066	0	0	0	0	0	0
isogroup6407	149	25	33	40	14	12
isogroup64071	3	0	0	0	0	0
isogroup64080	0	0	0	0	0	0
isogroup64082	0	0	0	0	0	0
isogroup64088	1	0	0	0	0	0
isogroup6410	30	11	1	1	3	1
isogroup6411	0	0	0	0	0	0
